scenario,seed,clip_idx,path,n_frames,n_particles,duration_s,initial_height_m,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius_m,wind_x,wind_z,n_pinned,config_hash,wall_s,status
drape,1326,1326,/data/cloth_trajectories/drape/clip_001326_001326.npz,1000,4096,1.0,0.8106494289362703,1.1234837796377586,0.4833090088846509,1.0738951978074869,0.2273404200516193,0.0,0.0,0,1e596083a814,26.662617736000357,OK
drape,1327,1327,/data/cloth_trajectories/drape/clip_001327_001327.npz,1000,4096,1.0,0.6875321125715428,1.0571047065987602,0.3975224380226889,1.019131635387842,0.1900096745488539,0.0,0.0,0,54f30ebdf043,30.32245100700038,OK
drape,1328,1328,/data/cloth_trajectories/drape/clip_001328_001328.npz,1000,4096,1.0,0.7392714818228919,1.0094601881347285,0.471657984644236,0.8602827747068542,0.1676134971786559,0.0,0.0,0,f213124738ff,28.313032402999852,OK
drape,1329,1329,/data/cloth_trajectories/drape/clip_001329_001329.npz,1000,4096,1.0,0.700438861739776,1.0346508045166745,0.382001446733561,0.9176928495088996,0.2184374150062149,0.0,0.0,0,1e1cab230bd8,28.93613013400045,OK
drape,1330,1330,/data/cloth_trajectories/drape/clip_001330_001330.npz,1000,4096,1.0,0.7656326274452352,0.9407285675613564,0.3727271286556951,0.8950389010692922,0.2139306026270909,0.0,0.0,0,5333ff063c64,28.17985863800004,OK
drape,1331,1331,/data/cloth_trajectories/drape/clip_001331_001331.npz,1000,4096,1.0,0.8082979134037916,0.8563007746194138,0.4239082776395818,1.0356307953595694,0.2276480239196174,0.0,0.0,0,2759d9d288cb,25.564590165000027,OK
drape,1332,1332,/data/cloth_trajectories/drape/clip_001332_001332.npz,1000,4096,1.0,0.8845181331855413,1.0457635301765416,0.4827597628745804,1.068036972361649,0.1602393987655793,0.0,0.0,0,27347633141c,26.160248043999673,OK
drape,1333,1333,/data/cloth_trajectories/drape/clip_001333_001333.npz,1000,4096,1.0,0.7221796166157555,1.029405985022927,0.3500368882020293,0.8531687817942009,0.2062993852282762,0.0,0.0,0,c03f81694b8c,28.22702290000052,OK
drape,1334,1334,/data/cloth_trajectories/drape/clip_001334_001334.npz,1000,4096,1.0,0.8923798895983783,0.8697356530289037,0.4567333466517566,0.9933898004357974,0.20795649491473,0.0,0.0,0,73549284155d,28.462348201000168,OK
drape,1335,1335,/data/cloth_trajectories/drape/clip_001335_001335.npz,1000,4096,1.0,0.7282700794409727,0.8892315694705818,0.3762315338650123,1.0871697732551666,0.1913103337700812,0.0,0.0,0,4bedb0fb78ef,26.48250573200039,OK
drape,1336,1336,/data/cloth_trajectories/drape/clip_001336_001336.npz,1000,4096,1.0,0.7666500689974246,0.9845358208281856,0.446697964513883,1.0124185894612254,0.2199521044835417,0.0,0.0,0,d8685e56e6b4,27.78513503800002,OK
drape,1337,1337,/data/cloth_trajectories/drape/clip_001337_001337.npz,1000,4096,1.0,0.8634305701041355,0.905658388491278,0.4919848795651292,1.1262701364611418,0.2374508090384655,0.0,0.0,0,e8f1ef3bcc6a,29.271274620999975,OK
drape,1338,1338,/data/cloth_trajectories/drape/clip_001338_001338.npz,1000,4096,1.0,0.7960093488478461,0.9459396060600496,0.3849288754880762,0.9417216480032088,0.2280465048379626,0.0,0.0,0,a31d3db93a40,29.131613006000407,OK
drape,1339,1339,/data/cloth_trajectories/drape/clip_001339_001339.npz,1000,4096,1.0,0.8490142319903577,0.9349450479251348,0.3539540420339757,1.1366429715294126,0.2132649072230871,0.0,0.0,0,7768ba8eba07,29.71057249599926,OK
collision,200300,300,/data/cloth_trajectories/collision/clip_200300_000300.npz,1000,4096,1.0,1.0,0.8654908971058033,0.3913638005068169,0.9589770154249476,0.1773934969126204,0.0,0.0,2,cfd39990bea8,27.864955758999713,OK
collision,200301,301,/data/cloth_trajectories/collision/clip_200301_000301.npz,1000,4096,1.0,1.0,1.1409824164647788,0.2845783254531441,1.011128832225227,0.1734869593458546,0.0,0.0,2,7d8c4da672af,28.02363716000036,OK
collision,200302,302,/data/cloth_trajectories/collision/clip_200302_000302.npz,1000,4096,1.0,1.0,1.1491501415825285,0.3526100165723202,0.9495924753286812,0.1116701510421129,0.0,0.0,2,4782da54948a,32.581893800000216,OK
collision,200303,303,/data/cloth_trajectories/collision/clip_200303_000303.npz,1000,4096,1.0,1.0,0.8725781808759285,0.2243326638161998,0.9899857719906352,0.1468502278996919,0.0,0.0,2,42f05e69b9f2,27.590972162000018,OK
collision,200304,304,/data/cloth_trajectories/collision/clip_200304_000304.npz,1000,4096,1.0,1.0,0.897915012342445,0.2825770809588955,1.1334820482248638,0.1445243450580661,0.0,0.0,2,4385a698bb71,27.796389974000704,OK
collision,200305,305,/data/cloth_trajectories/collision/clip_200305_000305.npz,1000,4096,1.0,1.0,1.0295226480113435,0.3140491964187433,1.0314173805952955,0.1060007146138804,0.0,0.0,2,0be1a3bdadb5,27.33754295,OK
collision,200306,306,/data/cloth_trajectories/collision/clip_200306_000306.npz,1000,4096,1.0,1.0,1.0842349287626878,0.3182378617097801,0.9698573934223018,0.161148000405061,0.0,0.0,2,b6853b7fa6d9,31.582273117999648,OK
collision,200307,307,/data/cloth_trajectories/collision/clip_200307_000307.npz,1000,4096,1.0,1.0,1.132180590609642,0.2827654466498234,1.0036082734997176,0.1471197069459194,0.0,0.0,2,7ebea217ed68,28.848970191000035,OK
collision,200308,308,/data/cloth_trajectories/collision/clip_200308_000308.npz,1000,4096,1.0,1.0,0.9730169145849225,0.2089326055696689,0.9884967023454244,0.1499813768437953,0.0,0.0,2,fb9dc2b58484,29.97542707299999,OK
collision,200309,309,/data/cloth_trajectories/collision/clip_200309_000309.npz,1000,4096,1.0,1.0,1.1350604323316975,0.2585845744887876,0.9771442299289278,0.1766704072506442,0.0,0.0,2,7c929b918581,29.309228503999293,OK
collision,200310,310,/data/cloth_trajectories/collision/clip_200310_000310.npz,1000,4096,1.0,1.0,1.0873046334666867,0.2918865671297515,0.9394498160591882,0.1792774268251372,0.0,0.0,2,c6a897bb0013,27.78849965900008,OK
collision,200311,311,/data/cloth_trajectories/collision/clip_200311_000311.npz,1000,4096,1.0,1.0,1.090415445958523,0.2937358057906197,0.9464255032372112,0.1437900145500598,0.0,0.0,2,df94c5150e3f,27.89774073300032,OK
collision,200312,312,/data/cloth_trajectories/collision/clip_200312_000312.npz,1000,4096,1.0,1.0,0.990404325916392,0.279338438030645,0.9693038197622972,0.1302258518673784,0.0,0.0,2,d0da54872238,27.880829570000003,OK
collision,200313,313,/data/cloth_trajectories/collision/clip_200313_000313.npz,1000,4096,1.0,1.0,0.945461686771363,0.3555685508315599,1.1012482264813288,0.1249512537121128,0.0,0.0,2,1805e55a2992,32.654696677000175,OK
collision,200314,314,/data/cloth_trajectories/collision/clip_200314_000314.npz,1000,4096,1.0,1.0,1.014180673075523,0.2501736933035817,1.1083095654702828,0.1756889065678699,0.0,0.0,2,b15616846dda,27.569598797001163,OK
collision,200315,315,/data/cloth_trajectories/collision/clip_200315_000315.npz,1000,4096,1.0,1.0,1.0153206981009444,0.2742962873246798,1.0408915110358383,0.1540324779627803,0.0,0.0,2,2ba0a18ecbc2,26.90827240499999,OK
collision,200316,316,/data/cloth_trajectories/collision/clip_200316_000316.npz,1000,4096,1.0,1.0,1.1158730189816803,0.3468178262513915,0.9315545334687184,0.1476599132314608,0.0,0.0,2,d45038bbecc0,31.799645956998575,OK
collision,200317,317,/data/cloth_trajectories/collision/clip_200317_000317.npz,1000,4096,1.0,1.0,0.8942350866718891,0.2575140362495789,1.1356996030530202,0.1619987938612851,0.0,0.0,2,ec12d41d3c44,28.22142567100002,OK
collision,200318,318,/data/cloth_trajectories/collision/clip_200318_000318.npz,1000,4096,1.0,1.0,1.0238613027434786,0.2702006910923968,1.0713471949126308,0.1523552171001721,0.0,0.0,2,75c74438f486,28.429641687000185,OK
collision,200319,319,/data/cloth_trajectories/collision/clip_200319_000319.npz,1000,4096,1.0,1.0,0.9980315833789734,0.2705151587319444,0.9354475608688092,0.122687009717363,0.0,0.0,2,0ef7c4e6079f,29.529539963999923,OK
collision,200320,320,/data/cloth_trajectories/collision/clip_200320_000320.npz,1000,4096,1.0,1.0,0.985273116618604,0.3872897340746372,0.9629989643408466,0.1780916354744155,0.0,0.0,2,007defcdc65e,27.977839704999496,OK
collision,200321,321,/data/cloth_trajectories/collision/clip_200321_000321.npz,1000,4096,1.0,1.0,1.0394722972159651,0.2896461578519729,1.027558602934259,0.1322600970072368,0.0,0.0,2,dd37a6b58a9b,28.82690888599973,OK
collision,200322,322,/data/cloth_trajectories/collision/clip_200322_000322.npz,1000,4096,1.0,1.0,0.8831540014241029,0.3987652317195204,1.1164236885066028,0.1466530390471373,0.0,0.0,2,746494a906e8,28.219326698999794,OK
collision,200323,323,/data/cloth_trajectories/collision/clip_200323_000323.npz,1000,4096,1.0,1.0,1.0277757390894855,0.3137433615005108,0.9448456704324052,0.1460250992599453,0.0,0.0,2,3aefd5c824c3,27.49041053999997,OK
collision,200324,324,/data/cloth_trajectories/collision/clip_200324_000324.npz,1000,4096,1.0,1.0,0.8560074945137895,0.3586781704613636,1.026385707197197,0.1384269124686881,0.0,0.0,2,7020e28f61f3,27.68045666999933,OK
collision,200325,325,/data/cloth_trajectories/collision/clip_200325_000325.npz,1000,4096,1.0,1.0,0.9261956322102542,0.2366247079615221,1.100330740883198,0.1285119851689112,0.0,0.0,2,e5c9484f4821,26.60853534799992,OK
collision,200326,326,/data/cloth_trajectories/collision/clip_200326_000326.npz,1000,4096,1.0,1.0,1.1033588509541077,0.2551645770804897,0.9223394619066898,0.1280168840838889,0.0,0.0,2,250179387e68,32.46416939200026,OK
collision,200327,327,/data/cloth_trajectories/collision/clip_200327_000327.npz,1000,4096,1.0,1.0,1.13841742061019,0.36602201330812,1.0491885601234257,0.1321824520566376,0.0,0.0,2,71463ea08e9b,31.90802058400004,OK
collision,200328,328,/data/cloth_trajectories/collision/clip_200328_000328.npz,1000,4096,1.0,1.0,1.0090723046381034,0.2716880216725024,1.0428169142357853,0.1199799705521243,0.0,0.0,2,43227b28b48d,29.39105758400001,OK
collision,200329,329,/data/cloth_trajectories/collision/clip_200329_000329.npz,1000,4096,1.0,1.0,1.0295134278589833,0.2470195274312268,1.0578515411797025,0.128208823457264,0.0,0.0,2,e21f1dd96e8b,28.143149368999957,OK
collision,200330,330,/data/cloth_trajectories/collision/clip_200330_000330.npz,1000,4096,1.0,1.0,1.05863063613485,0.3784895596852989,1.116292248767708,0.1491030388930152,0.0,0.0,2,f0a79d9f74d9,29.637555522000184,OK
collision,200331,331,/data/cloth_trajectories/collision/clip_200331_000331.npz,1000,4096,1.0,1.0,0.932079833949072,0.3072899578480913,1.0826282639954223,0.1681090341701705,0.0,0.0,2,c99023d5c4f3,27.94593019400054,OK
collision,200332,332,/data/cloth_trajectories/collision/clip_200332_000332.npz,1000,4096,1.0,1.0,0.8989571586987058,0.3048368308937935,1.0193477641616626,0.1302271188769381,0.0,0.0,2,cd4bc8a3a3f6,28.03372904799835,OK
collision,200333,333,/data/cloth_trajectories/collision/clip_200333_000333.npz,1000,4096,1.0,1.0,1.075694446084265,0.3784471697748972,0.8861026837370746,0.1794093002566245,0.0,0.0,2,b7bbedd9ab98,27.779466834000004,OK
collision,200334,334,/data/cloth_trajectories/collision/clip_200334_000334.npz,1000,4096,1.0,1.0,1.085535694037105,0.3441027856399054,1.0324391259317909,0.1136123157094714,0.0,0.0,2,e94409aee92e,28.31177777999983,OK
collision,200335,335,/data/cloth_trajectories/collision/clip_200335_000335.npz,1000,4096,1.0,1.0,0.8767257780067118,0.34465350764212,0.8911779093137487,0.1675350295427813,0.0,0.0,2,10d9d28d7039,26.787903525000047,OK
collision,200336,336,/data/cloth_trajectories/collision/clip_200336_000336.npz,1000,4096,1.0,1.0,1.1158086687145514,0.3284068725686394,0.9613047066330496,0.1409853826023022,0.0,0.0,2,494001d907f2,32.482056865999766,OK
collision,200337,337,/data/cloth_trajectories/collision/clip_200337_000337.npz,1000,4096,1.0,1.0,1.127934615181487,0.3123772343560675,0.9518520767031324,0.1440907173182834,0.0,0.0,2,4aeef72757c8,31.9551329470014,OK
collision,200338,338,/data/cloth_trajectories/collision/clip_200338_000338.npz,1000,4096,1.0,1.0,0.8598736075202154,0.277676250708505,0.8737905717121273,0.1533179100000381,0.0,0.0,2,5782155814ea,28.81667749500002,OK
collision,200339,339,/data/cloth_trajectories/collision/clip_200339_000339.npz,1000,4096,1.0,1.0,1.0176969225803232,0.2114267353979011,1.0376977977929247,0.1370524706749717,0.0,0.0,2,2e966ded4b1e,29.233390513000018,OK
