scenario,seed,clip_idx,path,n_frames,n_particles,duration_s,initial_height_m,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius_m,wind_x,wind_z,n_pinned,config_hash,wall_s,status
collision,201548,1548,/data/cloth_trajectories/collision/clip_201548_001548.npz,1000,4096,1.0,1.0,1.0033214626920557,0.2160217897608959,1.0840485832058544,0.133965168381664,0.0,0.0,2,c1f3ea49f063,27.624221613999907,OK
collision,201549,1549,/data/cloth_trajectories/collision/clip_201549_001549.npz,1000,4096,1.0,1.0,0.9987549936356844,0.3513184475227084,0.9622410051494285,0.1002356974867283,0.0,0.0,2,0ee2d2f29af2,36.340187288999914,OK
collision,201550,1550,/data/cloth_trajectories/collision/clip_201550_001550.npz,1000,4096,1.0,1.0,0.9109089527779736,0.2564759505475334,0.8709304863973074,0.1040969545730796,0.0,0.0,2,f07b854706e9,27.637603703000423,OK
collision,201551,1551,/data/cloth_trajectories/collision/clip_201551_001551.npz,1000,4096,1.0,1.0,0.8658710980461244,0.206342297407923,1.0593104210096556,0.132880008037302,0.0,0.0,2,256d259645a5,28.8923767640008,OK
collision,201552,1552,/data/cloth_trajectories/collision/clip_201552_001552.npz,1000,4096,1.0,1.0,0.8955120557458048,0.351938115313835,1.1462557477307818,0.1311760220872269,0.0,0.0,2,cc5319805849,25.8628291369987,OK
collision,201553,1553,/data/cloth_trajectories/collision/clip_201553_001553.npz,1000,4096,1.0,1.0,1.1422952839028309,0.3166293030405553,0.9626862999616688,0.134230595142387,0.0,0.0,2,167f06a5661e,29.427340455000376,OK
collision,201554,1554,/data/cloth_trajectories/collision/clip_201554_001554.npz,1000,4096,1.0,1.0,1.0054520086606296,0.2725413857458919,0.8919704406973642,0.116067829457626,0.0,0.0,2,9771386fd8d1,28.692303081999853,OK
collision,201555,1555,/data/cloth_trajectories/collision/clip_201555_001555.npz,1000,4096,1.0,1.0,0.9230770123469684,0.2035085889006982,1.0298292407721423,0.1567375272407909,0.0,0.0,2,82a6e61e56e7,28.4464389929999,OK
collision,201556,1556,/data/cloth_trajectories/collision/clip_201556_001556.npz,1000,4096,1.0,1.0,1.0231323683810822,0.3814558695738855,1.093686247225134,0.1735606428328316,0.0,0.0,2,78852a485b07,33.99715708400072,OK
collision,201557,1557,/data/cloth_trajectories/collision/clip_201557_001557.npz,1000,4096,1.0,1.0,1.1206644427246413,0.3439315676131043,1.1299239201726563,0.1056534605880201,0.0,0.0,2,87624ece983b,27.761487882999972,OK
collision,201558,1558,/data/cloth_trajectories/collision/clip_201558_001558.npz,1000,4096,1.0,1.0,0.86940607258215,0.2757512716217871,1.042574541003115,0.1229274775009548,0.0,0.0,2,66ca0087b64f,32.79914321100114,OK
collision,201559,1559,/data/cloth_trajectories/collision/clip_201559_001559.npz,1000,4096,1.0,1.0,0.9951651315732782,0.2582891883122317,1.1388151076417952,0.1784716020188889,0.0,0.0,2,5b3a771faf9f,27.978845769001055,OK
